Location,MinTemp,MaxTemp,Rainfall,Humidity,Pressure,Month
Shelbyville,14.8,30.2,0,56,1016,1
Shelbyville,15.8,33.3,0,44,1013.3,1
Shelbyville,18.8,33.5,0,35,1013.1,1
Shelbyville,18.3,33.4,0,55,1015.3,1
Shelbyville,19.4,32.5,0.4,31,1009.9,1
Shelbyville,14.7,28.3,0,54,1016.5,1
Shelbyville,18.3,36.1,0,33,1012.9,1
Shelbyville,21,31.4,0,42,1008.6,1
Shelbyville,15.5,31.9,0,50,1015.5,2
Shelbyville,18.7,33.9,0,43,1010.6,2
Shelbyville,21.5,34.3,3,63,1007.2,2
Shelbyville,21.9,29.6,1,72,1008.7,2
Shelbyville,15.4,24.4,0,50,1018.5,2
Shelbyville,13.6,28.4,0,55,1021.6,2
Shelbyville,15.5,35,0,35,1018.1,2
Shelbyville,24,38.1,0,36,1018,2
Shelbyville,26.8,39,0,36,1017.4,2
Shelbyville,26,38.6,0,36,1017,2
Shelbyville,23.4,29,0,60,1013,2
Shelbyville,17.2,28.8,1.6,63,1014.9,2
Shelbyville,17.3,31,0,56,1010.2,2
Shelbyville,19.2,29.4,0,48,1010.2,2
Shelbyville,18.2,26.1,0,66,1016.3,2
Shelbyville,17.4,32.4,0,62,1015.9,2
Shelbyville,20.3,31.8,0,37,1017.2,2
Shelbyville,19.5,32.8,0,40,1021.2,2
Shelbyville,18.5,36.6,0,38,1018.8,2
Shelbyville,23.1,36.5,0,26,1012,2
Shelbyville,20.4,26.2,0,70,1013.8,2
Shelbyville,18.1,25.3,0,63,1016.3,2
Shelbyville,14.8,27.2,0,47,1023.3,2
Shelbyville,14.9,30.7,0,49,1021.4,2
Shelbyville,19.6,32.3,0,25,1021.6,2
Shelbyville,18.6,36.2,0,39,1017.9,2
Shelbyville,18.5,29.4,0,57,1018.4,2
Shelbyville,15.1,23.5,0,51,1021.5,2
Shelbyville,13.6,22.7,0,50,1023.6,3
Shelbyville,13.1,27.5,0,51,1020.4,3
Shelbyville,16.1,30.3,0,47,1016.4,3
Shelbyville,18.7,34,0,39,1008.9,3
Shelbyville,18,26,0,67,1006.6,3
Shelbyville,16.3,24.5,1.6,59,1010.1,3
Shelbyville,13.8,23.9,6.6,56,1009.1,3
Shelbyville,16.4,21.1,0.4,68,1008.3,3
Shelbyville,14.3,22,1.6,75,1021.2,3
Shelbyville,13.8,19.8,0,54,1030.7,3
Shelbyville,11.9,23,0,61,1034.8,3
Shelbyville,14.2,28.8,0,49,1032.1,3
Shelbyville,20.2,31.8,0,35,1029.3,3
Shelbyville,22.4,28.9,0,33,1024.1,3
Shelbyville,17.1,32.1,0,40,1021.2,3
Shelbyville,16.5,34.9,0,46,1020.6,3
Shelbyville,20.6,36,0,41,1021,3
Shelbyville,22.6,35.6,0,41,1020.4,3
Shelbyville,19,26.9,2.2,88,1020,3
Shelbyville,16,28.5,0,74,1021.8,3
Shelbyville,17.6,29.5,0.4,68,1023.5,3
Shelbyville,12.8,23.9,0,62,1025,3
Shelbyville,10.4,24.9,0,58,1025.7,3
Shelbyville,11.5,29.2,0,64,1025.1,3
Shelbyville,14.1,33.7,0,50,1019.3,3
Shelbyville,14.8,33.3,0,37,1018.3,3
Shelbyville,19.8,29.1,0,58,1017.5,3
Shelbyville,21,22.6,0.2,70,1011.5,3
Shelbyville,18.1,24.2,6,74,1016.6,3
Shelbyville,13.5,24.2,0,71,1024.6,3
Shelbyville,13.2,27,0,50,1022,3
Shelbyville,14.1,29,0,55,1020.8,4
Shelbyville,16.1,26.7,0,54,1021.8,4
Shelbyville,14.7,25,0,55,1022.4,4
Shelbyville,15.2,28.4,0,35,1017.8,4
Shelbyville,19.4,32.2,0,34,1013.4,4
Shelbyville,17.7,24.2,34,95,1007.8,4
Shelbyville,16.9,22.2,0.2,83,1012.2,4
Shelbyville,16.9,24.5,0,68,1020.3,4
Shelbyville,17.6,22.9,6,94,1011.7,4
Shelbyville,15.3,22.7,0.4,77,1013.3,4
Shelbyville,15.1,19.4,0.6,58,1016.2,4
Shelbyville,7.4,19.9,0,56,1024,4
Shelbyville,8.4,19.9,0,52,1028.1,4
Shelbyville,9.6,21.8,0,60,1025.5,4
Shelbyville,9.7,22.9,0,54,1025,4
Shelbyville,10.9,25,0,45,1022.2,4
Shelbyville,14,28.5,0,29,1020.1,4
Shelbyville,17.2,27.3,0.6,46,1018.5,4
Shelbyville,15.5,24.6,0.8,86,1019.1,4
Shelbyville,15.5,27.8,0,72,1018.6,4
Shelbyville,14.5,28.6,0,64,1019.5,4
Shelbyville,16.7,30.2,0,52,1019.9,4
Shelbyville,20.4,26,0,57,1016.6,4
Shelbyville,17.4,21.2,0,75,1013.8,4
Shelbyville,12.5,20,4.2,76,1021.8,4
Shelbyville,9.1,22.4,0,52,1023.5,4
Shelbyville,15.4,20.1,0.2,67,1021.4,4
Shelbyville,10.3,18.3,0,73,1023.6,4
Shelbyville,13.5,19.2,2.6,78,1025.7,4
Shelbyville,10.8,21.2,0,66,1028.4,4
Shelbyville,11.9,25.3,0,58,1023.8,5
Shelbyville,13.1,20.3,0,67,1026.2,5
Shelbyville,14.8,26.3,0,48,1021.2,5
Shelbyville,14.7,17.7,5.2,89,1014.4,5
Shelbyville,11.1,17.1,1.4,65,1021.8,5
Shelbyville,11.8,19.7,4.2,93,1024.8,5
Shelbyville,12.1,20,0,68,1024.6,5
Shelbyville,14.5,21.9,0.6,90,1024.6,5
Shelbyville,10.5,23.6,0,63,1020.6,5
Shelbyville,11.8,23.4,0,40,1014.7,5
Shelbyville,12.3,16.4,0,43,1019.8,5
Shelbyville,8.9,16.8,0,59,1027.4,5
Shelbyville,6,18.5,0,51,1026.5,5
Shelbyville,5.9,19.9,0,43,1021.6,5
Shelbyville,4.3,19.3,0,57,1018.9,5
Shelbyville,7,20.7,0,43,1017.7,5
Shelbyville,7,20.4,0,62,1020.8,5
Shelbyville,6.5,20.1,0,66,1022.3,5
Shelbyville,7.8,20.9,0,62,1023.2,5
Shelbyville,11.5,21,0,54,1022.2,5
Shelbyville,7.1,20.2,0,60,1023.6,5
Shelbyville,7,21.3,0,64,1022.6,5
Shelbyville,12.9,16.7,0,42,1014.6,5
Shelbyville,11.2,20.4,5,76,1006.2,5
Shelbyville,13.1,17.8,20,97,1005.9,5
Shelbyville,13.7,19.3,0.6,78,1014.7,5
Shelbyville,9.2,19.5,0,83,1018.3,5
Shelbyville,11.6,17,17.8,92,1018.8,5
Shelbyville,11.6,17.2,2,77,1021.1,5
Shelbyville,10.9,16.2,0,87,1019.4,6
Shelbyville,6.8,17.9,0.2,77,1022.7,6
Shelbyville,5.6,17.6,0,82,1026.8,6
Shelbyville,5.7,14.3,0.2,82,1029,6
Shelbyville,6.5,15.5,0.6,86,1028.9,6
Shelbyville,6.6,15.9,0.4,74,1022.7,6
Shelbyville,8.7,15.1,6.4,67,1019.5,6
Shelbyville,7.3,16.3,1.4,92,1028.5,6
Shelbyville,9.6,16.1,1.4,78,1028.3,6
Shelbyville,6.9,16,0,90,1030,6
Shelbyville,4.3,13.4,0,74,1034,6
Shelbyville,2.2,13.8,0,79,1034.4,6
Shelbyville,2.3,14,0,59,1029.2,6
Shelbyville,6.1,16.9,0,53,1019.3,6
Shelbyville,12,16.3,6.4,77,1014.4,6
Shelbyville,9.7,16.5,1,92,1019.9,6
Shelbyville,10.8,17,2.6,96,1023.2,6
Shelbyville,13.1,17.3,0.2,96,1029.4,6
Shelbyville,6.4,16.4,0.2,95,1034.9,6
Shelbyville,9.4,17.3,0,78,1034.5,6
Shelbyville,8.2,18.2,0,66,1030.1,6
Shelbyville,10.8,18.2,0,63,1020.8,6
Shelbyville,11.1,15.2,10.2,95,1018.8,6
Shelbyville,6.4,14.2,0.6,87,1027.7,6
Shelbyville,3.1,14.5,0.2,78,1027.5,6
Shelbyville,6.3,14.6,0,66,1019.3,6
Shelbyville,8.4,11.9,17,93,1014.3,6
Shelbyville,5.2,14,16.8,99,1020.8,6
Shelbyville,3.4,12,1,94,1025.1,7
Shelbyville,2.3,13.9,0,94,1025.6,7
Shelbyville,4.5,15.6,0,91,1033.6,7
Shelbyville,3,15,0,74,1031.2,7
Shelbyville,2.4,14.1,0,67,1025.6,7
Shelbyville,3,15,0,81,1026.2,7
Shelbyville,7.9,15.9,0,82,1029.2,7
Shelbyville,4.4,17,0,88,1028.4,7
Shelbyville,6.9,16.5,10,64,1019.6,7
Shelbyville,11.7,18.5,0,64,1005.4,7
Shelbyville,9.1,15.3,12.4,88,1011.5,7
Shelbyville,9.9,15.7,4.4,82,1024.9,7
Shelbyville,8.8,15.8,0,80,1028.2,7
Shelbyville,8.1,16.4,0,61,1025.6,7
Shelbyville,9.1,11.5,2,90,1019.1,7
Shelbyville,6.3,15.2,12.4,99,1022.7,7
Shelbyville,7,15,5.2,95,1027.3,7
Shelbyville,3.5,15.2,0.6,91,1032.3,7
Shelbyville,4.3,13.7,0,88,1035.9,7
Shelbyville,8.3,12.6,0,73,1035.9,7
Shelbyville,7,13.3,0,72,1033.7,7
Shelbyville,3.5,15.3,0,84,1033.9,7
Shelbyville,4.6,17.4,0,80,1035.9,7
Shelbyville,7.4,16.3,0,55,1031.6,7
Shelbyville,7,18.7,0,54,1021.7,7
Shelbyville,11.2,15.2,9.8,89,1012.4,7
Shelbyville,11.1,18.2,0.4,67,1011.3,7
Shelbyville,9.5,15.8,1.6,89,1019.4,7
Shelbyville,8.3,12.6,12.8,62,1024.5,8
Shelbyville,6.5,14.6,1.4,72,1034.3,8
Shelbyville,7.1,12.4,0,65,1029.6,8
Shelbyville,8.5,12.5,8.6,96,1017.9,8
Shelbyville,3.7,13.4,7.4,86,1026,8
Shelbyville,7.1,14,4.8,87,1014.3,8
Shelbyville,6.6,16.1,0.6,61,1014.1,8
Shelbyville,10.7,14.9,1.8,66,1017.8,8
Shelbyville,9.6,13.6,0.2,87,1022.6,8
Shelbyville,7.2,16.2,0.2,63,1017.4,8
Shelbyville,9.4,16.3,4,80,996.3,8
Shelbyville,11,14,6.6,51,1011.9,8
Shelbyville,9.7,14.5,3.2,67,1020.2,8
Shelbyville,4.8,16.3,0,47,1020.2,8
Shelbyville,10.3,19.8,4.8,78,1000.4,8
Shelbyville,10,13.6,1.2,64,1010.2,8
Shelbyville,7.6,14.7,5.8,78,1018.2,8
Shelbyville,8,15.9,13,87,1021.2,8
Shelbyville,4,18.4,0,42,1018.5,8
Shelbyville,9.4,15.6,2.8,95,1013.1,8
Shelbyville,8.4,13,1.2,78,1013,8
Shelbyville,8.6,12.4,4.2,83,1010.5,8
Shelbyville,9,14.6,28.4,82,1008.1,8
Shelbyville,10.4,15.5,1,78,1017.9,8
Shelbyville,7.8,15.3,1,78,1027.3,8
Shelbyville,7.2,17.7,0,51,1028.6,8
Shelbyville,5.7,20.1,0,49,1027,8
Shelbyville,14.1,20.1,0,34,1017.6,8
Shelbyville,12.1,15.8,1.4,89,1016.3,9
Shelbyville,10.7,15.4,0.8,55,1019.9,9
Shelbyville,11.1,18.3,0.4,67,1015.1,9
Shelbyville,9.4,13.7,37.6,95,991.3,9
Shelbyville,9,14.9,6.6,74,1017.1,9
Shelbyville,5.2,14.6,8.8,78,1024.4,9
Shelbyville,4.1,17.1,0,50,1026.8,9
Shelbyville,12.2,18.6,0,60,1018.1,9
Shelbyville,13.5,19.6,4,88,1010.1,9
Shelbyville,10.3,16.5,1.4,76,1010.6,9
Shelbyville,11.3,16.9,0,57,1020.5,9
Shelbyville,8.1,19.6,0,49,1017.8,9
Shelbyville,12.4,20.5,0,74,1015.8,9
Shelbyville,11.9,16.4,9.2,76,1017.3,9
Shelbyville,9.1,16.1,0.4,71,1022.6,9
Shelbyville,10.6,15.7,0.8,61,1025.5,9
Shelbyville,10.2,15.1,0,45,1030.7,9
Shelbyville,8.1,15.8,0,52,1027.5,9
Shelbyville,9.1,17.6,0,81,1029,9
Shelbyville,8.8,15.6,0,65,1032.3,9
Shelbyville,10,18,0,68,1030.7,9
Shelbyville,8.2,18.2,0,64,1030.7,9
Shelbyville,8.2,16.6,0,67,1030.5,9
Shelbyville,4.9,18.3,0,57,1025.9,9
Shelbyville,10.1,18.6,0,74,1018.9,9
Shelbyville,7.3,18.2,0,64,1022.4,9
Shelbyville,10.6,16.5,0,73,1017.1,9
Shelbyville,10.2,14.9,0.6,45,1020.6,9
Shelbyville,5.1,16,0.2,49,1028.5,9
Shelbyville,5.3,18.1,0,43,1027,9
Shelbyville,9.8,22.5,0,29,1023.4,10
Shelbyville,14.7,23.5,0,30,1024,10
Shelbyville,15.7,25.7,0,40,1020.1,10
Shelbyville,14.7,20,0,76,1019.9,10
Shelbyville,9,21,0,69,1023.5,10
Shelbyville,10.8,21.4,0,65,1017,10
Shelbyville,6.3,16.2,0,43,1028.4,10
Shelbyville,9.3,18.1,0,65,1029.8,10
Shelbyville,6.6,20.8,0,64,1027.6,10
Shelbyville,13.4,25.7,0,42,1024.7,10
Shelbyville,18.5,30,0,34,1020.8,10
Shelbyville,20.2,21.9,0,45,1019.9,10
Shelbyville,13.2,18.8,1.4,72,1019.2,10
Shelbyville,7.8,22.8,0.2,61,1010,10
Shelbyville,8.9,13.6,10.4,84,1002,10
Shelbyville,7.9,15.5,2,63,1016.8,10
Shelbyville,9.9,15.9,0.8,69,1021.6,10
Shelbyville,10.6,18.1,0.4,67,1024.8,10
Shelbyville,6.9,20,0,63,1028.8,10
Shelbyville,11.4,24.9,0,47,1026.9,10
Shelbyville,13,28.5,0,31,1019.9,10
Shelbyville,18.5,26.1,0,26,1014.6,10
Shelbyville,12.6,18.6,4,64,1022.4,10
Shelbyville,8.9,18.7,0,58,1025.2,10
Shelbyville,8.2,25.3,0,50,1021,10
Shelbyville,10.8,21.2,0,60,1019.2,10
Shelbyville,10,21.1,0,63,1022,10
Shelbyville,13.2,29.7,0,30,1014.7,10
Shelbyville,21,23.6,0,35,1005.7,10
Shelbyville,11.4,17.4,9.6,74,1012.2,10
Shelbyville,9.3,16.1,0.4,64,1019.4,10
Shelbyville,5.3,18,2.4,60,1023.2,11
Shelbyville,11.2,19.5,0.2,66,1022.7,11
Shelbyville,11.7,15.8,0,50,1025.4,11
Shelbyville,10.7,18.7,0,48,1026.5,11
Shelbyville,11,22.8,0,41,1021.7,11
Shelbyville,14.2,27.9,0,31,1014.9,11
Shelbyville,14.4,21,0.4,83,1012.2,11
Shelbyville,13.7,23.1,0,61,1016,11
Shelbyville,11.1,29.9,0,48,1022.6,11
Shelbyville,16.5,27.6,0,29,1016.7,11
Shelbyville,15.2,32.1,0,51,1010,11
Shelbyville,21.6,22.2,0,63,1006.7,11
Shelbyville,14.7,17.8,2.2,71,1013.9,11
Shelbyville,12.5,22.6,0.8,60,1018.5,11
Shelbyville,12.7,22.7,0,51,1017.9,11
Shelbyville,9.9,20.8,0,55,1018.4,11
Shelbyville,8.7,21.4,0,51,1020.5,11
Shelbyville,13.2,21.2,1,74,1019.9,11
Shelbyville,10.7,24.3,0.4,45,1024.7,11
Shelbyville,11.6,29,0,46,1022.9,11
Shelbyville,16.5,33.8,0,38,1019.8,11
Shelbyville,23.5,36.4,0,19,1016,11
Shelbyville,23.5,36.4,0,34,1015.6,11
Shelbyville,24.8,27.8,0,49,1014.8,11
Shelbyville,17.3,25.3,11.4,84,1018.3,11
Shelbyville,15.3,29.5,0,71,1014.4,11
Shelbyville,14.7,20.2,2.8,94,1011.7,11
Shelbyville,11.8,19.5,1.4,62,1020.2,11
Shelbyville,12.1,18.9,0.2,52,1021.4,11
Shelbyville,13.9,23.5,0,65,1015.9,11
Shelbyville,16.3,25.1,0,68,1012.3,12
Shelbyville,15.1,27.2,1.4,71,1011.4,12
Shelbyville,15.5,34.8,0,46,1009.4,12
Shelbyville,24.9,38.2,0,24,1007,12
Shelbyville,26.4,30.2,0,44,1008.3,12
Shelbyville,19.9,33.1,2.2,48,1006.3,12
Shelbyville,21.1,32.5,3.4,64,1001.2,12
Shelbyville,16.8,24.4,66.2,84,1005,12
Shelbyville,16.1,24.5,0,72,1012,12
Shelbyville,13.7,18.3,0.2,65,1016.1,12
Shelbyville,14.2,21.7,0.4,73,1009.6,12
Shelbyville,13.2,20.6,2.2,55,1010.3,12
Shelbyville,12.9,24.2,0,53,1016.7,12
Shelbyville,16.6,32.4,0,35,1009.9,12
Shelbyville,16.3,21.7,0,51,1009.4,12
Shelbyville,14,22.5,0,47,1012.1,12
Shelbyville,15.1,21.4,2.2,87,1006.7,12
Shelbyville,13.6,19.8,2.6,76,1008.5,12
Shelbyville,12.6,17.6,3.8,50,1002.8,12
Shelbyville,11.6,19.1,1.6,74,1014.3,12
Shelbyville,13.6,21.6,0.8,52,1016.5,12
Shelbyville,11.3,26.2,0,48,1017.5,12
Shelbyville,13.1,25.5,0,51,1022.7,12
Shelbyville,16.5,33.3,0,39,1020.8,12
Shelbyville,19.4,31.7,0,45,1012,12
Shelbyville,15.6,21.4,0,57,1011.4,12
Shelbyville,13.6,21.3,0,50,1017.8,12
Shelbyville,12.7,29.6,0,37,1016.6,12
Shelbyville,15.4,31.2,0,30,1014.1,12
Shelbyville,16.6,39.6,0,41,1014.9,12
Shelbyville,23.3,36.9,0,17,1009,12
Shelbyville,18.2,28.6,0,73,1013,1
Shelbyville,14.7,26.1,0,53,1017,1
Shelbyville,13.6,26.2,0,44,1017.2,1
Shelbyville,15.2,29.6,0,44,1012.4,1
Shelbyville,14.8,28.7,0,57,1010.8,1
Shelbyville,16.7,35.3,0,31,1007.1,1
Shelbyville,23.3,35.7,0,28,1004.8,1
Shelbyville,24.9,28.4,0,54,1005.7,1
Shelbyville,18.2,30.9,0.6,48,1014.8,1
Shelbyville,21.3,32.1,0,57,1012,1
Shelbyville,21.6,25.5,0,68,1008.6,1
Shelbyville,17.4,27.2,0,85,1005,1
Shelbyville,19.2,21.9,0.8,83,1003.3,1
Shelbyville,18.3,28.1,15.6,78,1005.8,1
Shelbyville,15.2,32.1,0,50,1009.7,1
Shelbyville,18.9,26.9,0,61,1011.1,1
Shelbyville,14.5,23.9,0,59,1013.8,1
Shelbyville,15.1,27.1,0,56,1013.1,1
Shelbyville,13.2,28.6,0,55,1012.8,1
Shelbyville,17,37,0,34,1009.1,1
Shelbyville,21.5,29.2,0,55,1009.8,1
Shelbyville,17,32.1,0,48,1014.2,1
Shelbyville,14.9,32,0,45,1010.3,1
Shelbyville,19.9,27.3,0,61,1008.3,1
Shelbyville,18.4,32.5,0,45,1006.1,1
Shelbyville,16.7,29.6,0.4,64,1015.2,1
Shelbyville,19.5,32,0,40,1017.8,1
Shelbyville,15.8,31.8,0,49,1021.2,1
Shelbyville,18.5,37.7,0,30,1017.5,1
Shelbyville,25.8,42.5,0,16,1013.6,1
Shelbyville,28.2,42.9,0,23,1011,1
Shelbyville,28.7,33.2,0,34,1006.3,2
Shelbyville,19.4,36,0,53,1009,2
Shelbyville,23.6,32.7,0,52,1011.7,2
Shelbyville,25.4,34.5,0,56,1009.2,2
Shelbyville,19.8,22.4,0,67,1009.8,2
Shelbyville,12.1,22.7,0,45,1024.7,2
Shelbyville,14.6,27.2,0,34,1026,2
Shelbyville,13.9,28.3,0,60,1022.9,2
Shelbyville,15.9,33,0,35,1019,2
Shelbyville,21.5,37.5,0,41,1013.1,2
Shelbyville,22.8,24.7,0.4,87,1012.4,2
Shelbyville,16.4,22,12.2,63,1021.4,2
Shelbyville,12.7,25.8,0,60,1025,2
Shelbyville,15.5,27.5,0,57,1022.2,2
Shelbyville,18.1,32.8,0,63,1016.5,2
Shelbyville,19.3,33.1,0,52,1013.3,2
Shelbyville,18.9,30.9,0,75,1014.1,2
Shelbyville,20.5,22.5,1.2,83,1011.4,2
Shelbyville,14.8,22.3,0.4,50,1023.4,2
Shelbyville,13.1,24.6,0,57,1024.6,2
Shelbyville,15.8,30.2,0,53,1022.6,2
Shelbyville,17.2,33.7,0,43,1017.3,2
Shelbyville,21,34.6,0,52,1013,2
Shelbyville,22.2,35.4,0,36,1007.9,2
Shelbyville,22.7,31.8,0,60,1007.4,2
Shelbyville,18.4,27.6,0,69,1009.5,2
Shelbyville,15.8,22,0,58,1016,3
Shelbyville,12.5,22.4,0,41,1019.3,3
Shelbyville,11.2,24.3,0,58,1018.1,3
Shelbyville,11.5,24.3,0,58,1018.7,3
Shelbyville,13.8,26.2,0,56,1020.6,3
Shelbyville,12.9,34.6,0,26,1017.5,3
Shelbyville,21.6,34.9,0,37,1013.3,3
Shelbyville,21.4,23.2,30.2,94,1009.3,3
Shelbyville,16.8,22.1,15.2,78,1012.6,3
Shelbyville,14.9,21.6,0,62,1016.3,3
Shelbyville,14,26.8,0,68,1015.6,3
Shelbyville,17.2,32,0,69,1015,3
Shelbyville,19.3,28.3,0,60,1016.8,3
Shelbyville,15.4,27.1,0,62,1022.1,3
Shelbyville,17.8,29,0,56,1018.3,3
Shelbyville,14.9,25.2,0,59,1021.6,3
Shelbyville,16,24.4,0,58,1021.1,3
Shelbyville,16.7,23.1,0,51,1016.8,3
Shelbyville,15.1,27.2,0,49,1011.3,3
Shelbyville,18.4,24.6,0,50,1005.7,3
Shelbyville,17.5,22,11.6,85,1004.7,3
Shelbyville,16.5,21.4,0.2,81,1009.7,3
Shelbyville,14.3,18.1,8.2,94,1008.5,3
Shelbyville,14.2,18.7,15.6,76,1014.3,3
Shelbyville,14.1,20.8,0.6,72,1021.5,3
Shelbyville,13.4,19.9,0.2,61,1027.2,3
Shelbyville,14,21.8,0,73,1027.5,3
Shelbyville,11.7,26,0,78,1024.4,3
Shelbyville,14,29.1,0,72,1020.2,3
Shelbyville,14.3,21.1,0,64,1022.7,3
Shelbyville,10.8,20.3,0,64,1029.7,3
Shelbyville,14.9,17.6,3.8,91,1019.2,5
Shelbyville,9,20.6,2.4,69,1019.8,5
Shelbyville,8.5,19.3,0,70,1021.8,5
Shelbyville,10,18.3,0,64,1025.2,5
Shelbyville,8.2,17.5,0.2,68,1028.5,5
Shelbyville,8.8,19.2,0,60,1024.9,5
Shelbyville,7.9,20.2,0,61,1018.8,5
Shelbyville,10.5,20.7,0,71,1017.9,5
Shelbyville,9.6,15.4,0,54,1025.1,5
Shelbyville,7.6,18.1,0,64,1023.6,5
Shelbyville,9.4,16,5.2,78,1020.3,5
Shelbyville,11.4,17.1,13,85,1019.9,5
Shelbyville,11.2,17.2,4.4,84,1020.5,5
Shelbyville,10.6,16.6,0.6,64,1029.6,5
Shelbyville,10.9,17.1,0,63,1034.7,5
Shelbyville,5.2,16.6,0,66,1034.6,5
Shelbyville,9.5,18.7,0,47,1030.4,5
Shelbyville,11.8,21.9,0,34,1026.8,5
Shelbyville,15,24.9,0,33,1024.8,5
Shelbyville,11.7,24,0,36,1022.5,5
Shelbyville,14.5,24.8,0,36,1015.5,5
Shelbyville,13.4,15.8,9.2,79,1004.8,5
Shelbyville,12.3,14.5,8,71,1010,5
Shelbyville,10.7,14.6,11.4,63,1018.8,5
Shelbyville,7.5,14.4,1,88,1025.9,5
Shelbyville,9.7,15.5,0.6,76,1025.9,5
Shelbyville,11.2,15.5,1.4,87,1025.4,5
Shelbyville,6.1,15.6,0.6,80,1026.3,5
Shelbyville,9,16.8,0,79,1027.2,5
Shelbyville,8.1,16.9,0,69,1028.4,5
Shelbyville,5.3,15.3,0,72,1025.2,5
Shelbyville,3.7,18.8,0,71,1025.6,6
Shelbyville,5.9,20.6,0,64,1023,6
Shelbyville,13.6,17,0,57,1017.8,6
Shelbyville,10,15.4,4,82,1021.3,6
Shelbyville,9.5,14.8,1,70,1021.7,6
Shelbyville,4,14.4,1.4,80,1028.3,6
Shelbyville,8.2,13.1,0.2,87,1028.6,6
Shelbyville,6.5,14.9,0.4,83,1028.9,6
Shelbyville,10.4,13.8,0,51,1032.1,6
Shelbyville,6.7,15.3,0,72,1032.2,6
Shelbyville,7.8,14.1,0,63,1030,6
Shelbyville,3.6,16,0,71,1029.5,6
Shelbyville,3.7,16.6,0,82,1028,6
Shelbyville,7.3,16.6,0,50,1020.5,6
Shelbyville,10.8,15.6,3,53,1018.1,6
Shelbyville,10.4,16.7,1.6,94,1021.3,6
Shelbyville,11.7,18.5,0.2,77,1015.2,6
Shelbyville,9.7,17.1,1.8,77,1011,6
Shelbyville,8.8,13.8,14.2,64,1010.5,6
Shelbyville,9.8,16.1,2,83,1018.7,6
Shelbyville,11.5,14.7,2.8,96,1023.9,6
Shelbyville,9.8,18,0.2,67,1027.3,6
Shelbyville,8.3,17.7,0,52,1026.5,6
Shelbyville,10.2,17.6,0,50,1024.2,6
Shelbyville,4.7,17.5,0,83,1031.1,6
Shelbyville,6.7,17.1,0,58,1032.5,6
Shelbyville,8.4,19.1,0,47,1029.6,6
Shelbyville,14.7,19.9,0,53,1028.7,6
Shelbyville,15.5,22.2,0.2,48,1023.6,7
Shelbyville,12.7,15.3,6,92,1014.4,7
Shelbyville,10,16.9,12.2,91,1011.7,7
Shelbyville,10.2,15.2,0,76,1011.4,7
Shelbyville,9.9,15.3,5.4,65,1018,7
Shelbyville,10.2,14.9,1,89,1013,7
Shelbyville,4.9,13.4,6.8,91,1022.3,7
Shelbyville,5.8,13.6,1.8,90,1029.6,7
Shelbyville,7.3,12.5,3.8,95,1027,7
Shelbyville,9.4,13.7,1.8,62,1022.8,7
Shelbyville,6.1,12.7,2.2,89,1029.7,7
Shelbyville,7.9,11.4,0,70,1028.7,7
Shelbyville,8.3,13.1,0,76,1025.1,7
Shelbyville,6.5,13.9,0,69,1032.6,7
Shelbyville,7.5,13.6,6,96,1017.7,7
Shelbyville,6.6,14.8,1.4,90,1024.9,7
Shelbyville,4,14.5,0,85,1028.4,7
Shelbyville,7.8,13.8,0,64,1028.2,7
Shelbyville,3.8,14.7,0,67,1027.6,7
Shelbyville,9.3,14.4,2,96,1017.9,7
Shelbyville,10.3,15.9,6.2,85,1021.8,7
Shelbyville,6.7,15.7,0,83,1026.5,7
Shelbyville,7.2,17.7,0,48,1026.7,7
Shelbyville,9.6,20.5,0,47,1024.2,7
Shelbyville,13.9,19.8,0,37,1017.7,7
Shelbyville,11.6,19,4.6,81,1016.4,7
Shelbyville,6.6,21.7,0,57,1018,7
Shelbyville,14.2,21.6,0,35,1015.7,8
Shelbyville,12.5,13.6,6,85,1018.1,8
Shelbyville,9.5,16,15.4,82,1016.9,8
Shelbyville,7.6,15.3,3.8,77,1015.7,8
Shelbyville,9.3,14.3,7.8,95,1015.4,8
Shelbyville,9.3,14.4,6.2,92,1015.9,8
Shelbyville,10.4,15,7.8,95,1014.1,8
Shelbyville,7.2,16.6,4.4,95,1010.2,8
Shelbyville,9.5,17.5,8.4,74,1018.3,8
Shelbyville,13.3,16.2,0.4,66,1018.5,8
Shelbyville,12.2,17.9,5.6,89,1011.3,8
Shelbyville,9.6,14.6,22.6,87,1006.6,8
Shelbyville,9.3,16,2.2,72,1018.8,8
Shelbyville,9.9,17.1,1.4,77,1027,8
Shelbyville,10.9,18.1,0,75,1031,8
Shelbyville,8.4,21.3,0,61,1033.4,8
Shelbyville,7.7,20.9,0,36,1035.6,8
Shelbyville,10.6,22.8,0,39,1032.2,8
Shelbyville,7.7,23.2,0,33,1027,8
Shelbyville,12.7,17.2,0,74,1022,8
Shelbyville,11.9,16.4,0.4,67,1022.6,8
Shelbyville,5.6,15.1,0,66,1027.8,8
Shelbyville,6,19.5,0,53,1026.7,8
Shelbyville,11.3,21.6,0,42,1025.3,9
Shelbyville,14.2,24.9,0,32,1022,9
Shelbyville,18.7,27.4,0,19,1014.1,9
Shelbyville,10.4,18.5,2,81,1023.3,9
Shelbyville,6.3,20.6,0,54,1023,9
Shelbyville,8.1,15.8,1.8,47,1020.1,9
Shelbyville,7.5,17.4,2.8,66,1020.8,9
Shelbyville,11.4,17.3,0,48,1022.5,9
